// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z
17128		-0.297579	-4.049473	8.787645	0.533464	-0.182326	-0.065757	-18.790137	3.906423	31.334465			0.000000			
17129		-0.215328	-4.029470	8.781208	0.778817	-0.078843	-0.065773	-18.345897	3.851409	31.318687			0.000000			
17130		-0.374341	-3.829385	8.879229	0.993224	0.011690	-0.056921	-17.779701	3.847944	31.291910			0.000000			
17131		-0.646988	-3.623108	8.990949	1.186050	0.033892	-0.039431	-17.102642	3.859337	31.269918			0.000000			
17132		-0.723670	-3.386528	9.093394	1.283486	-0.003207	-0.030157	-16.368990	3.852734	31.260249			0.000000			
17133		-0.749331	-3.357947	9.298706	1.338209	-0.056850	-0.039878	-15.603858	3.814608	31.252608			0.000000			
17134		-0.818971	-3.424275	9.187999	1.438044	-0.119847	-0.040903	-14.780886	3.742160	31.254362			0.000000			
17135		-0.757491	-3.299135	9.258260	1.718582	-0.135541	-0.052381	-13.797691	3.658801	31.249748			0.000000			
17136		-0.617869	-3.152887	9.432676	1.921935	-0.143659	-0.075886	-12.698664	3.568462	31.232622			0.000000			
17137		-0.460971	-3.240092	9.480009	2.126668	-0.115022	-0.109874	-11.484081	3.489901	31.190008			0.000000			
17138		-0.213637	-3.729356	9.335611	2.381780	-0.030309	-0.154137	-10.125185	3.455761	31.112725			0.000000			
17139		-0.066857	-4.289604	8.884547	2.843579	0.108137	-0.183587	-8.504001	3.498596	31.003673			0.000000			
17140		-0.139701	-3.974909	7.808377	3.800805	0.358608	-0.166277	-6.334583	3.689128	30.888758			0.000000			
17141		-0.332789	-2.684791	7.792496	5.035061	0.691924	-0.157849	-3.459552	4.074536	30.769042			0.000000			
17142		-0.673185	-1.165150	8.035186	5.912049	0.923334	-0.133760	-0.079834	4.599353	30.682054			0.000000			
17143		-0.807248	0.416872	7.990054	6.688023	1.143509	-0.061931	3.749391	5.252646	30.671663			0.000000			
17144		-0.855190	1.413823	9.095144	7.126125	1.328129	-0.031427	7.837729	6.009059	30.736799			0.000000			
17145		-1.015001	2.122767	9.857057	6.454996	1.161189	0.017605	11.548373	6.659687	30.863357			0.000000			
17146		-1.143596	2.759011	9.126294	5.253954	0.814529	0.111549	14.578509	7.096752	31.037931			0.000000			
17147		-1.048645	2.328787	8.746460	4.541192	0.623260	0.050388	17.195160	7.428300	31.168048			0.000000			
17148		-0.703582	2.111368	7.728437	4.626963	0.689760	0.087773	19.868985	7.783424	31.348185			0.000000			
17149		-0.658260	2.501509	7.152993	5.524689	1.018380	0.113074	23.071826	8.298125	31.627888			0.000000			
17150		-0.906209	3.222537	7.171977	6.263722	1.302299	0.206933	26.724212	8.920789	32.059207			0.000000			
17151		-1.055595	4.048752	7.101980	6.601285	1.420986	0.463614	30.606356	9.502492	32.693400			0.000000			
17152		-1.298628	4.384150	7.124068	6.514107	1.301261	0.842183	34.476221	9.866649	33.517075			0.000000			
17153		-1.438511	4.328065	6.290934	6.193078	1.082226	1.125013	38.178369	9.978617	34.418889			0.000000			
17154		-1.331211	4.140312	4.934074	6.537783	1.052025	1.093878	42.076908	10.030295	35.303471			0.000000			
17155		-1.381731	4.762166	3.816673	7.750810	1.279961	0.881603	46.672184	10.195023	36.192088			0.000000			
17156		-1.255546	6.286180	3.452318	8.886945	1.493999	0.792111	51.935214	10.403249	37.154925			0.000000			
17157		-1.526934	8.899211	3.021220	9.505782	1.449441	0.953783	57.562761	10.429672	38.165034			0.000000			
17158		-2.691642	11.349105	3.089326	8.944157	1.144063	1.129174	62.848587	10.187833	39.071255			0.000000			
17159		-2.624139	11.933183	2.570270	7.470394	0.810004	0.998567	67.244411	9.858131	39.743115			0.000000			
17160		-2.012282	10.651616	2.245616	6.434402	0.566755	1.058019	71.018220	9.401106	40.270413			0.000000			
17161		-1.549258	9.453730	1.113728	6.594760	0.446759	1.049655	74.863244	8.894472	40.696039			0.000000			
17162		-1.429975	10.069844	0.752396	6.974477	0.385993	1.108913	78.912656	8.319597	41.059310			0.000000			
17163		-1.312011	10.948082	0.052320	6.775673	0.301210	1.185024	82.832668	7.669895	41.338595			0.000000			
17164		-1.245045	11.134212	-0.397938	6.380915	0.256354	1.180521	86.514390	7.003905	41.548178			0.000000			
17165		-1.104479	11.472404	-0.980351	6.151051	0.192318	1.215862	90.052866	6.304284	41.677963			0.000000			
17166		-1.154604	12.275461	-1.066493	5.944517	0.141305	1.273534	93.463675	5.566488	41.734897			0.000000			
17167		-1.162413	12.683648	-1.414926	5.282648	-0.020345	1.318206	96.482418	4.808645	41.654831			0.000000			
17168		-1.180904	13.102964	-1.490834	4.458651	-0.217073	1.308404	99.018367	4.076815	41.427312			0.000000			
17169		-0.771496	13.083299	-1.594451	3.582789	-0.369851	1.220810	101.048522	3.418716	41.092917			0.000000			
17170		-0.506240	11.744386	-1.856671	2.522482	-0.430684	1.153114	102.472081	2.816548	40.713198			0.000000			
17171		-0.281458	10.368470	-2.221541	1.990918	-0.477826	1.107253	103.593620	2.254087	40.299431			0.000000			
17172		0.086740	9.586215	-2.643302	1.878524	-0.434505	1.052956	104.655256	1.724250	39.907397			0.000000			
17173		0.213446	9.319305	-2.764859	1.737213	-0.345326	0.928956	105.641045	1.256137	39.573381			0.000000			
17174		0.110396	9.415341	-2.968267	1.564166	-0.243327	0.770808	106.531361	0.864998	39.313668			0.000000			
17175		0.099033	9.699009	-3.020733	1.335596	-0.154052	0.580031	107.293436	0.566708	39.128485			0.000000			
17176		-0.011677	9.835196	-3.199882	0.983416	-0.092849	0.424891	107.854793	0.345355	39.000778			0.000000			
17177		-0.042526	9.937619	-3.323649	0.651050	-0.051195	0.303254	108.226576	0.183269	38.914914			0.000000			
17178		-0.061407	10.210554	-3.386377	0.359960	-0.038250	0.174149	108.431601	0.090155	38.859179			0.000000			
17179		-0.056014	10.459662	-3.396837	-0.023229	-0.031717	0.030878	108.417414	0.073179	38.832160			0.000000			
17180		0.028728	9.642420	-3.373451	-0.536595	-0.021453	-0.097449	108.108888	0.124761	38.834438			0.000000			
17181		-0.000744	9.087009	-3.441322	-0.575543	-0.015771	-0.203450	107.778367	0.232477	38.857623			0.000000			
17182		0.015517	9.747629	-3.196469	-0.293372	-0.017912	-0.287355	107.609392	0.387123	38.894392			0.000000			
17183		-0.051156	10.698626	-2.985139	-0.545004	-0.026855	-0.329494	107.296652	0.565829	38.932285			0.000000			
17184		-0.038038	11.010391	-2.840512	-1.037618	-0.049761	-0.336832	106.701353	0.753353	38.958014			0.000000			
17185		0.040404	10.714808	-2.868349	-1.355927	-0.061181	-0.380648	105.923972	0.966430	38.981621			0.000000			
17186		-0.037422	10.404058	-2.805026	-1.507430	-0.057835	-0.421883	105.059749	1.202760	39.010970			0.000000			
17187		-0.111433	10.128310	-2.616912	-1.630109	-0.070730	-0.471367	104.125480	1.468120	39.035902			0.000000			
17188		-0.167536	9.808178	-2.496831	-1.724565	-0.094588	-0.540771	103.136780	1.776438	39.053152			0.000000			
17189		-0.375757	10.428186	-2.253942	-1.537948	-0.142038	-0.623254	102.254590	2.136357	39.048514			0.000000			
17190		-0.735071	12.090444	-1.946302	-1.687110	-0.249211	-0.742838	101.284558	2.576485	38.992571			0.000000			
17191		-1.233719	14.054558	-1.822207	-2.375712	-0.462140	-0.879679	99.913980	3.114175	38.821271			0.000000			
17192		-1.421597	15.919310	-1.923910	-3.528705	-0.719188	-0.979903	97.871771	3.726740	38.497756			0.000000			
17193		-1.174214	16.899125	-2.157078	-5.264291	-0.890113	-0.932204	94.822896	4.307354	38.045777			0.000000			
17194		-0.812033	15.517403	-2.876064	-7.311111	-0.937401	-0.778307	90.591729	4.772013	37.526839			0.000000			
17195		-0.503639	13.399818	-3.223984	-8.660544	-0.931443	-0.671423	85.581289	5.131713	36.976650			0.000000			
17196		-0.338067	12.020756	-3.010695	-9.165579	-0.858340	-0.621653	80.279488	5.418260	36.441739			0.000000			
17197		-0.423319	11.825897	-2.861170	-9.391305	-0.735164	-0.584305	74.851572	5.647303	35.955781			0.000000			
17198		-0.218512	11.606461	-2.562285	-10.077906	-0.576261	-0.509946	69.035691	5.816318	35.549724			0.000000			
17199		-0.050842	10.437242	-1.982530	-10.928908	-0.343891	-0.427584	62.745773	5.952262	35.270013			0.000000			
17200		0.076589	8.859512	-1.149067	-11.395315	-0.087800	-0.398736	56.198979	6.117256	35.111485			0.000000			
17201		0.016450	7.185096	-0.203327	-11.412260	0.161392	-0.484892	49.651721	6.387666	35.020908			0.000000			
17202		-0.021643	5.820130	0.872349	-11.070362	0.346840	-0.613345	43.296815	6.773503	34.925385			0.000000			
17203		-0.199183	4.710866	2.310254	-10.729669	0.474070	-0.579023	37.142146	7.188665	34.852309			0.000000			
17204		-0.846711	3.393446	3.744991	-10.497407	0.381343	-0.425738	31.116786	7.501385	34.776513			0.000000			
17205		-1.377481	1.994674	5.359378	-10.358966	0.071221	-0.315326	25.165896	7.617127	34.641941			0.000000			
17206		-1.509669	0.656431	6.757825	-10.234475	-0.377081	-0.159761	19.279548	7.447913	34.479192			0.000000			
17207		-1.421095	-0.933508	7.484107	-9.853457	-0.732127	-0.052315	13.617976	7.049983	34.337902			0.000000			
17208		-1.150474	-2.838733	7.246921	-8.742673	-0.825546	-0.060875	8.593378	6.589842	34.217446			0.000000			
17209		-0.562762	-4.228926	6.906765	-6.546798	-0.508311	-0.168487	4.829907	6.308698	34.094105			0.000000			
17210		-0.179597	-4.049128	7.214921	-4.215820	-0.074338	-0.110541	2.406739	6.268097	34.033867			0.000000			
17211		-0.714570	-2.277989	8.148156	-2.139929	0.403470	-0.110317	1.175932	6.498348	33.984372			0.000000			
17212		-0.990084	-0.251105	9.305766	-0.798556	0.764196	-0.223686	0.703780	6.936431	33.868724			0.000000			
17213		-1.531214	1.370586	11.437019	-0.708839	0.786613	-0.315650	0.276817	7.385996	33.696982			0.000000			
17214		-2.059406	2.458094	11.162699	-2.638752	0.200752	-0.449106	-1.269097	7.497126	33.442694			0.000000			
17215		-1.960853	1.476580	9.814418	-5.488944	-0.489237	-0.519970	-4.448849	7.200111	33.163906			0.000000			
17216		-1.650751	-0.674556	10.542522	-7.473581	-1.137395	-0.574321	-8.761567	6.514071	32.916572			0.000000			
17217		-1.078748	-2.793923	9.276772	-8.180397	-1.489046	-0.687217	-13.470391	5.600043	32.700971			0.000000			
17218		-0.482071	-5.612726	5.871911	-7.009430	-1.135696	-0.988979	-17.521013	4.821750	32.333703			0.000000			
17219		0.306827	-8.606476	3.966629	-3.509967	-0.267755	-1.378320	-19.587394	4.424662	31.638659			0.000000			
17220		1.161059	-8.899407	6.607080	-0.299720	0.488913	-1.135750	-19.814703	4.469479	30.935818			0.000000			
17221		0.176590	-5.860801	9.000340	0.846723	0.931305	-0.059918	-19.346700	4.960242	30.729847			0.000000			
17222		-1.053052	-3.159936	9.008241	1.321692	1.096308	-0.173028	-18.617260	5.522352	30.436924			0.000000			
17223		-1.527003	-2.422425	10.062201	1.040600	1.032381	-0.150185	-18.047978	6.056097	30.173521			0.000000			
17224		-1.728338	-1.990912	10.091848	0.226453	0.773293	-0.148733	-17.942496	6.451430	29.960692			0.000000			
17225		-1.832631	-2.140737	10.251924	-0.690352	0.447796	-0.088218	-18.352291	6.678890	29.837883			0.000000			
17226		-1.653338	-2.855134	9.972949	-1.450498	0.132790	-0.025223	-19.188191	6.746630	29.805860			0.000000			
17227		-1.432848	-3.669601	9.525054	-1.794810	-0.067673	0.007449	-20.213893	6.711225	29.829266			0.000000			
17228		-1.134359	-4.822504	8.990203	-1.577490	-0.102781	0.010318	-21.114983	6.658776	29.862149			0.000000			
17229		-0.861798	-5.817059	8.670328	-0.850495	0.014690	0.019530	-21.600928	6.670544	29.875652			0.000000			
17230		-0.885235	-5.893157	8.811928	-0.011783	0.164272	0.027120	-21.610396	6.764443	29.861682			0.000000			
17231		-1.057051	-5.100448	9.251015	0.452554	0.218892	0.031352	-21.354466	6.887532	29.837993			0.000000			
17232		-1.243734	-4.355244	9.601527	0.562650	0.182663	0.024675	-21.035403	6.990846	29.819542			0.000000			
17233		-1.381755	-3.866089	9.678901	0.461034	0.098348	-0.013720	-20.774637	7.040402	29.797479			0.000000			
17234		-1.413664	-3.539061	9.678688	0.328215	0.008491	-0.046058	-20.590143	7.036200	29.777265			0.000000			
17235		-1.401368	-3.392667	9.753759	0.159307	-0.090640	-0.075748	-20.501633	6.972040	29.760308			0.000000			
17236		-1.288178	-3.539360	9.688050	-0.048710	-0.190537	-0.091090	-20.531143	6.852051	29.756005			0.000000			
17237		-1.201309	-3.723176	9.369157	-0.099879	-0.231162	-0.094715	-20.588889	6.708701	29.757343			0.000000			
17238		-1.193749	-3.786854	9.204176	0.041611	-0.211869	-0.094831	-20.566346	6.576512	29.755477			0.000000			
17239		-1.228859	-3.589808	9.288524	0.177459	-0.202248	-0.082639	-20.465178	6.451103	29.757356			0.000000			
17240		-1.223833	-3.362609	9.361831	0.165016	-0.217746	-0.058848	-20.369668	6.322956	29.775743			0.000000			
17241		-1.110855	-3.299391	9.284381	0.130862	-0.237609	-0.027076	-20.291209	6.189619	29.814354			0.000000			
17242		-1.030691	-3.258942	9.160195	0.151635	-0.214275	0.004496	-20.199905	6.075843	29.865900			0.000000			
17243		-0.999012	-3.104144	9.193852	0.185915	-0.172061	0.025952	-20.088435	5.988102	29.919762			0.000000			
17244		-0.990126	-2.973516	9.213268	0.175218	-0.134121	0.025854	-19.984265	5.921477	29.966612			0.000000			
17245		-1.077128	-3.012350	9.363564	0.077677	-0.132476	0.023662	-19.935850	5.854428	30.011197			0.000000			
17246		-1.073282	-3.204502	9.258570	-0.060030	-0.178716	0.026106	-19.965697	5.763766	30.066835			0.000000			
17247		-0.979742	-3.496156	9.071381	-0.066729	-0.198289	0.027033	-19.998642	5.661969	30.126260			0.000000			
17248		-0.854935	-3.531103	8.896498	0.054424	-0.179746	0.016841	-19.963566	5.568967	30.177116			0.000000			
17249		-0.833366	-3.287656	9.069386	0.160127	-0.145997	0.006541	-19.868836	5.491263	30.215026			0.000000			
17250		-0.801051	-3.141601	9.191074	0.081983	-0.143496	-0.001007	-19.819727	5.414205	30.248901			0.000000			
17251		-0.753610	-3.265604	9.074700	-0.003009	-0.138233	0.007378	-19.818669	5.340763	30.285601			0.000000			
17252		-0.784608	-3.384054	9.007308	0.034395	-0.105037	0.015231	-19.796794	5.287568	30.320710			0.000000			
17253		-0.762706	-3.454977	9.090766	0.076011	-0.082213	0.019638	-19.750943	5.246653	30.353049			0.000000			
17254		-0.774637	-3.545468	9.130133	0.097995	-0.070045	0.032619	-19.692446	5.215641	30.390696			0.000000			
17255		-0.793573	-3.555787	9.030596	0.143313	-0.061924	0.024002	-19.608263	5.186419	30.421334			0.000000			
17256		-0.847934	-3.372103	8.982494	0.249882	-0.036953	0.003443	-19.464788	5.167564	30.436692			0.000000			
17257		-0.925539	-3.028659	9.126308	0.298060	-0.032830	-0.032103	-19.295259	5.143243	30.431153			0.000000			
17258		-0.963174	-2.805392	9.261544	0.200911	-0.065894	-0.046755	-19.181810	5.099176	30.424633			0.000000			
17259		-0.898589	-2.847284	9.332624	0.014952	-0.124350	-0.041121	-19.173343	5.023664	30.431466			0.000000			
17260		-0.830562	-3.139952	9.175127	-0.138163	-0.167933	-0.024924	-19.251451	4.928507	30.456095			0.000000			
17261		-0.701054	-3.414979	8.973480	-0.086273	-0.145725	-0.029391	-19.300065	4.843669	30.473516			0.000000			
17262		-0.656067	-3.464415	9.068718	0.096915	-0.074645	-0.034223	-19.245454	4.797234	30.475488			0.000000			
17263		-0.742857	-3.360120	9.213100	0.152202	-0.050281	-0.031650	-19.159133	4.763563	30.473463			0.000000			
17264		-0.794344	-3.422974	9.180369	0.157924	-0.069659	-0.008577	-19.068506	4.724635	30.488298			0.000000			
17265		-0.719612	-3.597927	9.144396	0.219502	-0.073108	0.019680	-18.941028	4.688171	30.518305			0.000000			
17266		-0.808113	-3.772341	9.142166	0.355623	-0.081001	0.041110	-18.734789	4.652213	30.562089			0.000000			
17267		-0.834847	-4.188202	9.384883	0.471868	-0.138899	0.070955	-18.459661	4.589166	30.631759			0.000000			
17268		-0.642544	-4.942334	9.262578	0.545494	-0.252317	0.099974	-18.139790	4.470197	30.738231			0.000000			
17269		-0.365662	-5.768241	8.691683	0.994580	-0.260115	0.081916	-17.563663	4.342041	30.834211			0.000000			
17270		0.088514	-6.643216	8.430864	1.838696	-0.109275	0.006184	-16.509132	4.283378	30.862390			0.000000			
17271		0.266901	-6.620131	7.685563	3.003956	0.185456	-0.063183	-14.794142	4.374871	30.803456			0.000000			
17272		0.068789	-5.375509	7.849898	4.355517	0.574348	-0.111709	-12.310218	4.679537	30.670082			0.000000			
17273		-0.305523	-3.794430	8.469054	5.148743	0.814663	-0.134189	-9.376209	5.121691	30.510224			0.000000			
17274		-0.616998	-2.490540	8.615050	5.554449	0.933750	-0.120907	-6.207507	5.641427	30.374789			0.000000			
17275		-0.848383	-2.271452	9.256864	5.707295	0.956006	-0.138726	-2.952414	6.178476	30.254812			0.000000			
17276		-0.876942	-2.526551	8.578114	5.608839	0.863466	-0.131793	0.251034	6.669656	30.173333			0.000000			
17277		-0.974651	-2.562314	7.344495	6.399845	0.968833	-0.110711	3.910112	7.223319	30.132922			0.000000			
17278		-1.274549	-2.140250	7.050756	7.642086	1.106406	-0.087237	8.290787	7.856456	30.156709			0.000000			
17279		-1.225458	-0.645946	6.606343	8.738467	1.202179	-0.034515	13.310398	8.532411	30.269829			0.000000			
17280		-0.925819	0.427108	6.518731	9.747574	1.405134	-0.039527	18.926861	9.308477	30.479456			0.000000			
17281		-0.886501	1.325905	5.904266	10.379756	1.569622	0.031569	24.931215	10.130480	30.838513			0.000000			
17282		-0.838762	2.785468	4.490376	11.279492	1.850155	0.299360	31.515352	10.978547	31.506497			0.000000			
17283		-0.989191	3.866059	3.805563	12.515871	2.213700	0.727105	38.898704	11.768074	32.599153			0.000000			
17284		-1.085101	5.390792	3.266408	13.317935	2.278279	1.414830	46.843367	12.167535	34.116574			0.000000			
17285		-2.679378	9.112187	2.406613	13.031362	1.792706	2.176781	54.643535	11.845065	35.734385			0.000000			
17286		-4.527299	13.522570	1.123232	12.320822	0.967019	1.433749	61.888245	11.431957	36.657876			0.000000			
17287		-2.129261	14.685308	1.660973	9.382300	0.795399	1.102880	67.396732	11.049270	37.352095			0.000000			
17288		-2.680692	11.995978	1.195918	7.247288	0.530258	1.530691	71.659825	10.327699	37.954313			0.000000			
17289		-1.997754	10.057711	0.235383	7.400173	0.306663	1.667446	75.973499	9.452299	38.394199			0.000000			
17290		-1.828469	9.690909	-0.474259	8.099282	0.151622	1.699672	80.657612	8.510133	38.679477			0.000000			
17291		-1.620215	10.234308	-1.045135	7.806130	0.005682	1.530025	85.144230	7.633941	38.790086			0.000000			
17292		-1.142730	10.375752	-1.794245	7.357516	-0.056818	1.398936	89.359331	6.825743	38.794618			0.000000			
17293		-0.816769	11.179061	-2.300418	7.271629	-0.076245	1.365715	93.517121	6.038084	38.728378			0.000000			
17294		-0.667435	12.788596	-2.701352	7.001947	-0.030346	1.326018	97.518738	5.277737	38.635286			0.000000			
17295		-0.387259	14.383829	-2.757260	5.977117	0.018477	1.311800	100.932848	4.527794	38.521710			0.000000			
17296		-0.415452	14.767388	-3.042690	4.301159	0.098890	1.199094	103.389425	3.838663	38.429161			0.000000			
17297		-0.504511	13.325433	-3.135194	2.707372	0.124015	1.110491	104.934241	3.197991	38.338490			0.000000			
17298		-0.357606	11.275359	-3.239638	1.713499	0.160442	1.020289	105.911373	2.604562	38.268271			0.000000			
17299		-0.118789	9.809113	-3.466674	1.418792	0.219372	0.936800	106.722035	2.047811	38.234080			0.000000			
17300		0.089947	9.029395	-3.616668	1.288310	0.305347	0.836676	107.459818	1.532828	38.256991			0.000000			
17301		0.195276	8.839392	-3.437447	1.213175	0.357146	0.645964	108.155973	1.111578	38.334560			0.000000			
17302		0.183422	8.807605	-3.439780	1.081758	0.406574	0.420092	108.777052	0.804216	38.475725			0.000000			
17303		0.066150	8.999125	-3.424944	0.976880	0.418172	0.285475	109.338142	0.565089	38.644607			0.000000			
17304		-0.022553	9.386086	-3.389088	0.768977	0.388199	0.195051	109.779039	0.380114	38.813118			0.000000			
17305		-0.102184	9.464746	-3.432956	0.507931	0.338424	0.148417	110.070239	0.227823	38.962180			0.000000			
17306		-0.030093	9.557372	-3.356552	0.327337	0.280748	0.095893	110.257089	0.115632	39.090517			0.000000			
17307		0.086253	9.481273	-3.385250	0.146860	0.233607	0.041509	110.340751	0.040655	39.203509			0.000000			
17308		0.005861	9.351343	-3.470765	0.056052	0.188469	0.000535	110.371815	-0.002350	39.300902			0.000000			
17309		-0.041461	9.541685	-3.555165	0.058797	0.135670	-0.031016	110.404835	-0.019016	39.375644			0.000000			
17310		-0.046527	9.925030	-3.495423	-0.015554	0.050530	-0.075539	110.394834	0.006307	39.414121			0.000000			
17311		-0.109709	10.327746	-3.451305	-0.195307	-0.027674	-0.117443	110.282261	0.068677	39.418333			0.000000			
17312		0.090631	9.824113	-3.356861	-0.550097	-0.083212	-0.157124	109.965958	0.164440	39.400821			0.000000			
17313		0.143423	8.952563	-3.459603	-0.646740	-0.095287	-0.159887	109.594577	0.262848	39.376152			0.000000			
17314		0.134076	9.055167	-3.259298	-0.316247	-0.113951	-0.162256	109.412108	0.367068	39.341982			0.000000			
17315		0.054946	9.900163	-3.183411	-0.262047	-0.128477	-0.180675	109.260971	0.482785	39.302541			0.000000			
17316		-0.024112	10.788521	-2.974003	-0.521606	-0.162906	-0.210364	108.960523	0.621996	39.250177			0.000000			
